Review Text,Rating,Sentiment
"Disappointing, low quality.",2,NEGATIVE
Fair enough for the price.,3,NEUTRAL
Moderate quality.,3,NEUTRAL
"Poor, very disappointing.",1,NEGATIVE
Average lang.,3,NEUTRAL
"Napakahusay, salamat seller!",4,POSITIVE
"Sakto lang, pwede na.",3,NEUTRAL
"Normal, no issues.",3,NEUTRAL
Great buy but may slight defect sa label,4,POSITIVE
Bad quality! Sayang pera!,2,NEGATIVE
"Maganda ang kalidad, highly recommended!",4,POSITIVE
"Sobrang pangit, sayang pera.",2,NEGATIVE
"Sobrang pangit, sayang pera.",2,NEGATIVE
"Perfect, thank you seller!",4,POSITIVE
Terrible! Not recommended.,2,NEGATIVE
Hindi okay! Very bad!,1,NEGATIVE
Average quality.,3,NEUTRAL
"Okay, nothing extraordinary.",3,NEUTRAL
"Average, acceptable naman.",3,NEUTRAL
"Pwede na rin, fair enough.",3,NEUTRAL
"Great, highly recommend this!",4,POSITIVE
Poor quality,1,NEGATIVE
"Perpekto, walang kapintasan.",5,POSITIVE
"Mas mura po sa shop na ito kesa sa ibang shop. Maganda po ung k94,makapal po siya .Nag order nga po ulit ako kasi nagustuhan koh mga products nila ",5,POSITIVE
"Outstanding, will order again!",4,POSITIVE
"Superb, exceeded expectations!",4,POSITIVE
"Bad experience, poor quality",2,NEGATIVE
Sobrang pangit! Not worth it!,1,NEGATIVE
Napakaganda ng quality.,5,POSITIVE
"Ang galing, super worth it!",4,POSITIVE
"Pwede na rin, fair enough.",3,NEUTRAL
"ayaw gumana, tapos pg dating nka bukas na  ",1,NEGATIVE
"Ayos lang, average naman.",3,NEUTRAL
Moderate quality.,3,NEUTRAL
Sobrang ganda! Highly recommended!,4,POSITIVE
"Impressive, 5 stars!",5,POSITIVE
"Maganda ang kalidad, highly recommended!",5,POSITIVE
Ang galing! Best purchase ever!,5,POSITIVE
"Okay, nothing extraordinary.",3,NEUTRAL
"Sakto lang, not bad naman.",3,NEUTRAL
"Perfect, no issues at all.",5,POSITIVE
Sulit na sulit! Great quality!,5,POSITIVE
"Okay naman, walang problema.",3,NEUTRAL
"ang order ko black, gray and white hahaha muka bang white yung isa? and mali lahat ng size!! large lang yung size na order ko sa tatlong jacket pero bakit medium, XL yung dumating??? SANA NAG CANCEL NA LANG KAYO KESA GANITO PUTANGINA NIYO",1,NEGATIVE
Ang ayos! Very happy!,4,POSITIVE
"Excellent build, very impressed with quality",5,POSITIVE
"Disappointing, low quality.",1,NEGATIVE
"Basura, waste of money.",2,NEGATIVE
"Decent, not bad.",3,NEUTRAL
the item is actually cute...what disappointed me is that 2 of the 3 the items were damaged...i checked the boxes but the broken parts were not inside it... ,2,NEGATIVE
"Average lang, typical product",3,NEUTRAL
Hindi masama.,3,NEUTRAL
"Sobrang ganda, uulitin ko pa.",5,POSITIVE
"Below expectations, it is not good finish",2,NEGATIVE
Good aesthetics but broken functionality,3,NEUTRAL
Perfect! Thank you seller!,5,POSITIVE
"Standard, meets expectations.",3,NEUTRAL
"Sobrang sulit, 5 stars!",5,POSITIVE
"Fantastic, very happy with it!",4,POSITIVE
"Pwede na rin, fair enough.",3,NEUTRAL
"Perfect, fast delivery too!",5,POSITIVE
Normal quality.,3,NEUTRAL
Sobrang disappointed.,2,NEGATIVE
"Bad, waste of money.",2,NEGATIVE
"Sobrang pangit, sayang pera.",2,NEGATIVE
Hindi okay! Very bad!,1,NEGATIVE
"Pwede na rin, fair enough.",3,NEUTRAL
"Average lang, but okay na rin.",3,NEUTRAL
Sobrang pangit! Not worth it!,1,NEGATIVE
"Fair, pwede na.",3,NEUTRAL
"mali yung size bili ko L, M ang dumating",1,NEGATIVE
"Okay naman, pwede na.",3,NEUTRAL
"Pwede na, average lang.",3,NEUTRAL
"Nakakapangit, sayang.",2,NEGATIVE
not worth to buy. poor quality,1,NEGATIVE
"Maganda talaga, perfect!",4,POSITIVE
"Terrible quality, not good.",1,NEGATIVE
"Sobrang pangit, sayang pera.",2,NEGATIVE
Suboptimal quality throughout,2,NEGATIVE
tangina sobrang liit xl yong inorder ko,1,NEGATIVE
"Okay naman, pwede na.",3,NEUTRAL
Ayos lang.,3,NEUTRAL
"Pretty good, just a bit smaller than expected",4,POSITIVE
"Disappointing, not worth it.",2,NEGATIVE
Pangit ng quality! Waste of money!,1,NEGATIVE
"Amazing, will recommend to friends!",4,POSITIVE
"Awful, poor quality.",1,NEGATIVE
"Average lang, but okay na rin.",3,NEUTRAL
"Sobrang ganda, uulitin ko pa.",5,POSITIVE
Perfect! Thank you seller!,4,POSITIVE
Okay lang naman.,3,NEUTRAL
Poor quality! Pangit!,1,NEGATIVE
"Excellent quality, thank you!",4,POSITIVE
"Ayos lang, average naman.",3,NEUTRAL
Manipis yung tela,3,NEUTRAL
Sulit na sulit! Great quality!,4,POSITIVE
"Ang galing, super worth it!",5,POSITIVE
"Terrible, waste of money.",2,NEGATIVE
Average lang.,3,NEUTRAL
"Average lang, but okay na rin.",3,NEUTRAL
Pangit! Hindi recommended.,2,NEGATIVE
Pangit ng quality! Waste of money!,2,NEGATIVE
Normal lang.,3,NEUTRAL
Ang ganda ng product! Sobrang sulit.,4,POSITIVE
"Standard, meets expectations.",3,NEUTRAL
Pangit ng quality! Waste of money!,1,NEGATIVE
"Nakakapangit, sayang.",2,NEGATIVE
"Bad, don't buy this.",2,NEGATIVE
"Okay lang, standard quality.",3,NEUTRAL
"Disappointing, pangit talaga.",2,NEGATIVE
Hindi worth it! Very bad!,1,NEGATIVE
"Satisfied ako sa product. Walang damage and well packed. Kasya ang Samsung A71 and may extra space pa. I tried it underwater and di talaga siya pinasukan ng tubig. Ang request ko lang, sana ibubble wrap ang product para hindi madamage sa delivery. ",4,POSITIVE
Ang ayos! Very happy!,4,POSITIVE
Average lang.,3,NEUTRAL
"Fantastic, very happy with it!",4,POSITIVE
Pangit! Hindi recommended.,2,NEGATIVE
Just what I need. Two thumbs UP,4,POSITIVE
"Awful, poor quality.",1,NEGATIVE
Pwede na rin.,3,NEUTRAL
Average quality.,3,NEUTRAL
Beautiful design pero has several issues,1,NEGATIVE
Hindi worth it.,2,NEGATIVE
Not bad but not good either,3,NEUTRAL
Normal lang.,3,NEUTRAL
"Okay naman, pwede na.",3,NEUTRAL
"Basura, waste of money.",2,NEGATIVE
"it was not red, it was maroon . but it's okay. nice hoodie",1,NEGATIVE
"Nakakapangit, sayang.",1,NEGATIVE
Pangit! Very disappointing!,2,NEGATIVE
"Outstanding, best seller!",5,POSITIVE
Sobrang sulit! Highly recommended!,5,POSITIVE
Bad quality! Sayang pera!,1,NEGATIVE
Average lang.,3,NEUTRAL
Terrible look pero wonderful quality excellent performance satisfied,5,POSITIVE
"Flawless execution, top tier quality",5,POSITIVE
"Standard, meets expectations.",3,NEUTRAL
"It's okay, works fine.",3,NEUTRAL
"Sobrang pangit, sayang pera.",2,NEGATIVE
"Amazing, will recommend to friends!",4,POSITIVE
Sobrang disappointed.,2,NEGATIVE
"Fair enough, sakto lang.",3,NEUTRAL
"Sakto lang, pwede na.",3,NEUTRAL
"sobrang Ganda, pwede ibat ibang kulay, kayo na Bahala, quality maraming pag pipilian, pwede din iroll",5,POSITIVE
Ang ganda ng product! Sobrang sulit.,4,POSITIVE
"Magaling, walang problema.",4,POSITIVE
Sakto lang sa presyo.,3,NEUTRAL
Hindi worth it.,2,NEGATIVE
Amazing! Will order again!,5,POSITIVE
Perfect! Thank you seller!,5,POSITIVE
Hindi worth it.,1,NEGATIVE
"Nakakapangit, sayang.",2,NEGATIVE
Ayos lang.,3,NEUTRAL
Ganda ng quality! Excellent!,4,POSITIVE
"Maganda, very satisfied ako!",5,POSITIVE
"Average, acceptable naman.",3,NEUTRAL
"Okay, nothing extraordinary.",3,NEUTRAL
Acceptable.,3,NEUTRAL
"Decent quality, minor scratches present",4,POSITIVE
"Horrible, very unsatisfied.",2,NEGATIVE
"Sakto lang, decent quality.",3,NEUTRAL
"Okay naman, pwede na.",3,NEUTRAL
"Unsatisfied, bad purchase.",2,NEGATIVE
Hindi okay! Very bad!,2,NEGATIVE
"Poor, many defects.",1,NEGATIVE
"Bad, waste of money.",2,NEGATIVE
"3 stars only becuase i ordered 5 items and only 4 items delivered, i already pay it in advance! Sadddd ",3,NEUTRAL
It's alright.,3,NEUTRAL
"Very nice colors, but takes 2-3 layers for best color payoff. The brush is flat and slightly curved which makes it easy to apply. Overall worth it for the price.",5,POSITIVE
Atrocious quality control,1,NEGATIVE
Attractive pero may defective features,3,NEUTRAL
"Awful quality, very bad.",2,NEGATIVE
Hindi worth it! Very bad!,2,NEGATIVE
Moderate quality.,3,NEUTRAL
its good,3,NEUTRAL
"Hindi ko gusto, pangit.",2,NEGATIVE
"Napakasama, hindi ko recommend.",1,NEGATIVE
It's alright.,3,NEUTRAL
"Average lang, but okay na rin.",3,NEUTRAL
"Gorgeous design, excellent functionality",5,POSITIVE
"Sakto siya nung bagong bili, sana. Nung nilabhan, ayun lumiit bitin na yung pantalon. Bahala na ah. Umaaaaaay",3,NEUTRAL
"Average lang, but okay na rin.",3,NEUTRAL
It's okay.,3,NEUTRAL
Perfect! Fast shipping pa!,5,POSITIVE
Beautiful but has several problems,1,NEGATIVE
true to size what you see what you get fast delivery goods ang nag deliver kudos sau at maganda ang product,4,POSITIVE
Awful quality! Fell apart instantly after opening,1,NEGATIVE
Hindi worth it.,1,NEGATIVE
"Okay, nothing extraordinary.",3,NEUTRAL
Ang ganda ng product! Sobrang sulit.,5,POSITIVE
"Hindi maganda, disappointing.",1,NEGATIVE
"Poor quality, disappointed.",1,NEGATIVE
"Awful quality, very bad.",1,NEGATIVE
"Standard, meets expectations.",3,NEUTRAL
"It's okay, works fine.",3,NEUTRAL
Moderate quality.,3,NEUTRAL
"Pangit talaga, kulang sa quality.",2,NEGATIVE
"Excellent quality, thank you!",5,POSITIVE
"Fantastic, very happy with it!",4,POSITIVE
Moderate quality.,3,NEUTRAL
"Napakasama, hindi ko recommend.",1,NEGATIVE
Hindi masama pero hindi rin maganda,3,NEUTRAL
"Amazing, will recommend to friends!",5,POSITIVE
"Perfect, thank you seller!",5,POSITIVE
"Sakto lang, decent quality.",3,NEUTRAL
"Bad, waste of money.",1,NEGATIVE
Hindi masyadong special.,3,NEUTRAL
"okay naman yung product, well packed namn nung binigay ng courier and concern ko lng is sobrang fit pla talaga nya akala ko medyo maluwag luwag ",4,POSITIVE
"Nakakapangit, sayang.",2,NEGATIVE
"Outstanding, best seller!",4,POSITIVE
Ganda naman pero ang liit,2,NEGATIVE
"Wonderful, great quality!",4,POSITIVE
"Maganda, walang reklamo.",4,POSITIVE
Bad quality! Sayang pera!,2,NEGATIVE
Normal quality.,3,NEUTRAL
Best quality ever seen,5,POSITIVE
"Terrible, waste of money.",2,NEGATIVE
"Acceptable, no complaints.",3,NEUTRAL
"Horrible, very unsatisfied.",2,NEGATIVE
"Fantastic, very happy with it!",4,POSITIVE
"Sobrang pangit, sayang pera.",2,NEGATIVE
123456789,3,NEUTRAL
"Ang ganda, best purchase!",5,POSITIVE
Okay lang naman.,3,NEUTRAL
"Okay lang, walang problema.",3,NEUTRAL
Sobrang disappointed.,2,NEGATIVE
"Maganda, walang reklamo.",4,POSITIVE
"Ang galing, super worth it!",4,POSITIVE
"Decent, not bad.",3,NEUTRAL
"Standard, meets expectations.",3,NEUTRAL
Terrible quality! Pangit!,1,NEGATIVE
Pwede na.,3,NEUTRAL
"Standard, meets expectations.",3,NEUTRAL
"Fantastic, very happy with it!",5,POSITIVE
"Horrible, not recommended.",2,NEGATIVE
Pleasant surprise! Better than expected,4,POSITIVE
Ang galing! Best purchase ever!,5,POSITIVE
Terrible quality! Pangit!,1,NEGATIVE
"Bad, waste of money.",2,NEGATIVE
"Ordinary product, nothing special",3,NEUTRAL
Excellent! Sulit na sulit!,4,POSITIVE
"Perpekto, walang kapintasan.",4,POSITIVE
"Ang galing, super worth it!",5,POSITIVE
"Hindi maganda, disappointing.",2,NEGATIVE
"Superb, exceeded expectations!",5,POSITIVE
"Disappointing, low quality.",1,NEGATIVE
Beautiful but has functionality issues,2,NEGATIVE
"Pretty satisfied, would order again",4,POSITIVE
"Perfect, fast delivery too!",5,POSITIVE
"Sobrang pangit, hindi maganda.",1,NEGATIVE
"Normal lang, okay na rin.",3,NEUTRAL
Ang galing! Best purchase ever!,4,POSITIVE
Good pero may minor flaw sa material,4,POSITIVE
Moderate quality.,3,NEUTRAL
"Napakaganda, satisfied ako.",4,POSITIVE
"Happy with it, minor defect pero functional",4,POSITIVE
Awful experience! Worst purchase ever in life,1,NEGATIVE
"Maganda talaga, perfect!",5,POSITIVE
Ang galing! Best purchase ever!,4,POSITIVE
"Awful quality, very bad.",2,NEGATIVE
Acceptable.,3,NEUTRAL
"Bad, don't buy this.",1,NEGATIVE
"Fair, pwede na.",3,NEUTRAL
"Acceptable naman, not exciting but usable pa",3,NEUTRAL
"Average, acceptable naman.",3,NEUTRAL
"Okay naman, pwede na.",3,NEUTRAL
"Superb, exceeded expectations!",5,POSITIVE
"Okay lang, standard quality.",3,NEUTRAL
Neither good nor bad experience,3,NEUTRAL
ok nman yung mask kaso manipis lang talaga then 20packs ng facemash inorder ko pinadala sa akin 18 lang then nag chat ako sa seller hahaha nakaka tawa reply nya like lang cnagot sa mga complaint ko d man lang nag nag sorry na kulang yung pinadala nila sorry pero nakaka waang gana po yung attitude nyo kompleto po binayadnmin pero d worth it 1 star lang talaga kau ,1,NEGATIVE
"Disappointed, expected much better",2,NEGATIVE
"Okay naman, pwede na.",3,NEUTRAL
"Pangit talaga, kulang sa quality.",2,NEGATIVE
"Acceptable, no complaints.",3,NEUTRAL
Moderate quality.,3,NEUTRAL
"Amazing, will recommend to friends!",5,POSITIVE
"Okay lang, walang problema.",3,NEUTRAL
"Not satisfied, hindi maganda",1,NEGATIVE
Hindi masyadong special.,3,NEUTRAL
"Decent, not bad.",3,NEUTRAL
Disappointing! Hindi recommended!,1,NEGATIVE
"Middle of the road, neither here nor there",3,NEUTRAL
"Good value, small flaw but acceptable",4,POSITIVE
my son loves the short.. sinuot Nia agad ung iba nlagay n Nia deretcho s laundry para may susuot xa bukas.. good for big kids.. medyo Malaki kz UNG sizes at mejo manipis pero maganda pa Rin p.s video not related,5,POSITIVE
"Wonderful, great quality!",5,POSITIVE
"Subpar product, not happy",2,NEGATIVE
"Basura, waste of money.",1,NEGATIVE
Love it! Mura lang at maganda. I think mas gusto ko ang brown-black than dark brown na inorder ko before. Thank Sace Lady aa mabilis na pagoapadeliver at sa LEX.,5,POSITIVE
"Outstanding, best seller!",5,POSITIVE
Worst purchase ever made,1,NEGATIVE
"Pangit ang quality, bad purchase.",2,NEGATIVE
Ang ayos! Very happy!,4,POSITIVE
"Acceptable quality, average",3,NEUTRAL
Poor quality! Pangit!,1,NEGATIVE
"Amazing, worth every peso!",4,POSITIVE
Napakaganda ng quality.,5,POSITIVE
"Poor, many defects.",2,NEGATIVE
Terrible! Not recommended.,1,NEGATIVE
"Terrible quality, not good.",1,NEGATIVE
"Sobrang ayos, solid!",5,POSITIVE
Beautiful several problems,1,NEGATIVE
"Terrible quality, not good.",1,NEGATIVE
Ang ganda! Exceeded expectations!,4,POSITIVE
Sobrang ganda! Highly recommended!,5,POSITIVE
"Sakto lang, pwede na.",3,NEUTRAL
"Hindi maganda, disappointing.",1,NEGATIVE
Okay lang naman.,3,NEUTRAL
"Okay lang, walang problema.",3,NEUTRAL
It's alright.,3,NEUTRAL
Excellent! Sulit na sulit!,4,POSITIVE
"Excellent quality, thank you!",5,POSITIVE
"Horrible, not recommended.",2,NEGATIVE
"Okay lang, may maganda may pangit",3,NEUTRAL
"Poor, very disappointing.",2,NEGATIVE
"Ang ganda, best purchase!",4,POSITIVE
"Okay, nothing extraordinary.",3,NEUTRAL
Sakto lang sa presyo.,3,NEUTRAL
Average quality.,3,NEUTRAL
"Horrible, not recommended.",1,NEGATIVE
"Poor, many defects.",2,NEGATIVE
"Terrible, waste of money.",2,NEGATIVE
This is not recommended,2,NEGATIVE
Sobrang disappointed.,2,NEGATIVE
Terrible quality! Pangit!,2,NEGATIVE
"Great value, highly satisfied!",4,POSITIVE
Ang ayos! Very happy!,5,POSITIVE
the glue sticks on my lid but good atleast doesn't hurt when i remove falsies from my eyelashes and very nice,4,POSITIVE
Pwede na.,3,NEUTRAL
Fair enough for the price.,3,NEUTRAL
Sulit na sulit! Great quality!,4,POSITIVE
Hindi worth it.,1,NEGATIVE
"Normal, no issues.",3,NEUTRAL
"Poor quality, disappointed.",2,NEGATIVE
Disappointing talaga! Pangit!,1,NEGATIVE
"Quick delivery and item is in good condition. Sound quality is okay & loud but not very clear, but it's a good buy for its price. Been using it for a few weeks now. Buttons were working fine when I tested it on the first time, but just recently, the Next (+) and Previous (-) Button are not always working. Volume up and down (long press of + and - )works though. Another observation, song sometimes automatically goes next, im not sure if it's due to YT Music or the speaker. Anyway, thanks seller!",4,POSITIVE
"Horrible, very unsatisfied.",1,NEGATIVE
Magnificent! Professional quality workmanship shown,5,POSITIVE
"Okay naman, pwede na.",3,NEUTRAL
Ayos lang.,3,NEUTRAL
"Fair, worth the price.",3,NEUTRAL
Absolutely perfect! Five stars all the way,5,POSITIVE
Amazing! Will definitely buy again,5,POSITIVE
"Napakahusay, salamat seller!",4,POSITIVE
excellent quality very accommodating seller well-packaged item shipped immediately will order again thank you seller,5,POSITIVE
"Maganda ang kalidad, highly recommended!",5,POSITIVE
"Terrible quality, not good.",2,NEGATIVE
"Maganda, very satisfied ako!",5,POSITIVE
"Pwede na rin, fair enough.",3,NEUTRAL
"Ayos lang, average naman.",3,NEUTRAL
"Sobrang pangit, sayang pera.",2,NEGATIVE
"Sakto lang, not bad naman.",3,NEUTRAL
Sobrang bad! Not satisfied!,2,NEGATIVE
Acceptable.,3,NEUTRAL
"Bad, waste of money.",2,NEGATIVE
Sobrang sulit! Highly recommended!,4,POSITIVE
"Sakto lang, decent quality.",3,NEUTRAL
"Poor, very disappointing.",1,NEGATIVE
"Standard, meets expectations.",3,NEUTRAL
"Complete junk, money wasted",1,NEGATIVE
Pangit talaga! Disappointing!,1,NEGATIVE
"I just received my order. I'm so disappointed. The box is already opened, crumpled and the item is with scratches. I think this is a returned item.",1,NEGATIVE
Sulit na sulit! Great quality!,4,POSITIVE
nagbabayad nmn kami ng maayos sana wag nyo sirain tiwala namin sainyo sana nmn ichck nyo ng maayos yun item nkakadismaya oordeer pa nmn sana ako ulit kaso baka ganyan nmn ibigay umay sa gantong seller...,1,NEGATIVE
"Ayos lang, average naman.",3,NEUTRAL
"Sufficient for purpose, nothing remarkable though",3,NEUTRAL
Disappointing talaga! Pangit!,1,NEGATIVE
"Ang ganda, worth it talaga!",4,POSITIVE
"Disappointing, low quality.",1,NEGATIVE
"Absolutely terrible, never again",1,NEGATIVE
"Average, as expected.",3,NEUTRAL
Top quality sulit na sulit,5,POSITIVE
"Maganda ang kalidad, highly recommended!",5,POSITIVE
"Okay naman, walang problema.",3,NEUTRAL
"Fair enough, sakto lang.",3,NEUTRAL
"Hindi maganda, very disappointed!",1,NEGATIVE
"Unsatisfied, bad purchase.",2,NEGATIVE
Sobrang pangit! Not worth it!,2,NEGATIVE
Pangit ng kalidad.,1,NEGATIVE
"Okay, nothing extraordinary.",3,NEUTRAL
Ang ganda ng product! Sobrang sulit.,5,POSITIVE
"Maganda talaga, 5 stars!",5,POSITIVE
It's alright.,3,NEUTRAL
"Exquisite design, works perfectly",5,POSITIVE
"Perfect, fast delivery too!",4,POSITIVE
"Fantastic, very happy with it!",4,POSITIVE
Terrible! Pangit talaga!,2,NEGATIVE
Nice product small scratch,4,POSITIVE
Excellent! Sulit na sulit!,4,POSITIVE
"Poor quality, disappointed.",2,NEGATIVE
"Gottche complete 18 packs of KF94 mask. However, the 5 packs that should be peach was pink.  so dusappointed.  Not yet checked the quality of the mask.  If okay, will buy again.  thanks!",3,NEUTRAL
Hindi worth it! Very bad!,2,NEGATIVE
"Maganda ang kalidad, highly recommended!",4,POSITIVE
"Maganda talaga, perfect!",5,POSITIVE
"Perfect, thank you seller!",4,POSITIVE
"ok naman yung product. pangit lang packaging as in walang bubble wrap, nilagay lang yung 3 boxes sa plastic ng lazada. kaya ayun yupi yupi yung mga boxes, buti di na damage mga holders.",4,POSITIVE
"Magaling, walang problema.",4,POSITIVE
"Below standard, multiple problems encountered",2,NEGATIVE
"Okay lang, standard quality.",3,NEUTRAL
"Superb, exceeded expectations!",5,POSITIVE
"Pwede na rin, fair enough.",3,NEUTRAL
Ang galing! Best purchase ever!,5,POSITIVE
"Absolutely terrible, avoid at all costs",1,NEGATIVE
thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you,5,POSITIVE
"Sobrang sulit, 5 stars!",4,POSITIVE
It's okay.,3,NEUTRAL
"It's okay, works fine.",3,NEUTRAL
"Horrible, very unsatisfied.",1,NEGATIVE
"Maganda, walang reklamo.",4,POSITIVE
Ang ganda ng product! Sobrang sulit.,5,POSITIVE
good but so many defective features,1,NEGATIVE
Bad video quality produced by the cable. very disappointing,1,NEGATIVE
Perfect! Thank you seller!,4,POSITIVE
"Decent, not bad.",3,NEUTRAL
Excellent! Sulit na sulit!,5,POSITIVE
masyado manipis pero pwd na s price nya.. pwd na pantulog,3,NEUTRAL
Hindi worth it.,1,NEGATIVE
"Fair enough, sakto lang.",3,NEUTRAL
Hindi okay! Very bad!,1,NEGATIVE
"Nakakapangit, sayang.",1,NEGATIVE
"Amazing, will recommend to friends!",4,POSITIVE
"Normal, no issues.",3,NEUTRAL
Disappointing! Hindi recommended!,2,NEGATIVE
"Sobrang sulit, 5 stars!",4,POSITIVE
"Pangit talaga, kulang sa quality.",2,NEGATIVE
Sakto lang sa presyo.,3,NEUTRAL
Sobrang pangit! Not worth it!,1,NEGATIVE
Ang ganda! Exceeded expectations!,5,POSITIVE
Excellent! Very satisfied.,5,POSITIVE
"very goods ang item no problem , mabilis dumating, salamat seller!",5,POSITIVE
"Ang ganda, best purchase!",5,POSITIVE
Ang ganda! Exceeded expectations!,5,POSITIVE
Solid! Highly satisfied!,4,POSITIVE
"Superb, exceeded expectations!",5,POSITIVE
"Ayos lang, average naman.",3,NEUTRAL
"Perfect, no issues at all.",5,POSITIVE
Price OK Quality OK Package OK Love the shade suits fair morena skin tone!,4,POSITIVE
Sakto lang sa presyo.,3,NEUTRAL
Disappointing talaga! Pangit!,2,NEGATIVE
"Ang ganda, best purchase!",4,POSITIVE
"Disappointing, not worth it.",2,NEGATIVE
It's alright.,3,NEUTRAL
"Hindi maganda, disappointing.",1,NEGATIVE
Average lang.,3,NEUTRAL
Perfect! Thank you seller!,4,POSITIVE
"Sobrang pangit, hindi maganda.",1,NEGATIVE
Terrible! Not recommended.,2,NEGATIVE
"Hindi ko gusto, pangit.",1,NEGATIVE
"Hindi cya acid blue, although skinny jeans siya pero yun color pale blue hindi acid katulad yun nasa model photo. Nakakadismayado. Sakto ang size pero mga items mgkaiba. Nakakadisapoint.. kindly have a meeting with your staffs para sa susunod hindi magkamali2 ang mga items na inorder ng buyers!",3,NEUTRAL
"It s creamy. Not suitable for people woth oily skin. The pigmentation is okay, but would definitely not last long. But seems okay for its price :)",3,NEUTRAL
Ang ganda ng product! Sobrang sulit.,5,POSITIVE
Moderate quality.,3,NEUTRAL
Mediocre quality acceptable,3,NEUTRAL
good quality and stretchable.,4,POSITIVE
"Poor quality, disappointed.",2,NEGATIVE
sabi buy 1 take 1bag sunod yan lang na deliver sunod ang 3pcs na lipsticks wala man another order ko yun ,1,NEGATIVE
It's alright.,3,NEUTRAL
"Okay lang, hindi masyadong impressive",3,NEUTRAL
"Napakasama, hindi ko recommend.",2,NEGATIVE
"Normal lang, okay na rin.",3,NEUTRAL
"Maganda, walang reklamo.",5,POSITIVE
Terrible quality complete waste,1,NEGATIVE
"Okay, nothing extraordinary.",3,NEUTRAL
Ang tagal dumating tapos ibang kulay pa inorder ko white dumating grey,1,NEGATIVE
"Moderate quality, neutral feelings",3,NEUTRAL
"Average, nothing special.",3,NEUTRAL
"Maganda talaga, perfect!",5,POSITIVE
Pathetic quality! Very angry,1,NEGATIVE
"Poor product, shipping was late",2,NEGATIVE
Normal quality.,3,NEUTRAL
"Napakasama, hindi ko recommend.",1,NEGATIVE
"Ayos lang, average naman.",3,NEUTRAL
Moderate quality.,3,NEUTRAL
ang inorder ko po 2 hoodie na black and white large size and dumating sakin black and gray medium size,1,NEGATIVE
"Sobrang pangit, hindi maganda.",1,NEGATIVE
Grabe ang pangit! Scam to,1,NEGATIVE
idiot design,1,NEGATIVE
has several problems,1,NEGATIVE
Napakaganda ng quality.,4,POSITIVE
"Okay lang naman, nothing special.",3,NEUTRAL
"Hindi pangit, hindi rin maganda.",3,NEUTRAL
i am happy qnd satisfied with the vga cable that i purchased. well packaged and it is totally working!,5,POSITIVE
"Perfect, no issues at all.",4,POSITIVE
Napakaganda ng quality.,4,POSITIVE
"Beautiful, love it so much!",4,POSITIVE
"It's okay, works fine.",3,NEUTRAL
Hindi masyadong special.,3,NEUTRAL
"Okay lang, standard quality.",3,NEUTRAL
Great pero multiple defects found,1,NEGATIVE
"Average, nothing special.",3,NEUTRAL
"Sobrang pangit, hindi maganda.",2,NEGATIVE
"Sakto lang, not bad naman.",3,NEUTRAL
"Awful quality, very bad.",2,NEGATIVE
Sobrang pangit! Not worth it!,2,NEGATIVE
"Terrible quality, not good.",2,NEGATIVE
Perfect! Thank you seller!,5,POSITIVE
Poor quality! Pangit!,1,NEGATIVE
"Sakto lang, pwede na.",3,NEUTRAL
Ang ganda! Exceeded expectations!,5,POSITIVE
Disappointing talaga! Pangit!,2,NEGATIVE
Poor quality! Pangit!,1,NEGATIVE
"Okay lang, standard quality.",3,NEUTRAL
so many defective,1,NEGATIVE
Moderate quality.,3,NEUTRAL
"Okay lang, walang problema.",3,NEUTRAL
"Maganda, very satisfied ako!",5,POSITIVE
Pangit ng kalidad.,1,NEGATIVE
"Fair, worth the price.",3,NEUTRAL
"Hindi okay, maraming problema.",1,NEGATIVE
"Perfect, thank you seller!",4,POSITIVE
"Okay lang naman, nothing special.",3,NEUTRAL
Regarding po sa order ko bale nadismaya po ako dahil sa mali mali ang mga order na dumating bale 3 yung order kong Small Oversized Tshirt pero ang dumating po ay only 1 Small at 2 Medium size at mali pa ang color na ibinigay. Pero okay lang po meron daw system glitch kaya pinalitan nalang ang order ko yun nga lang Medium yung dalawa diko magagamit.,4,POSITIVE
"Fair, pwede na.",3,NEUTRAL
"Wonderful, great quality!",4,POSITIVE
Hindi worth it! Very bad!,1,NEGATIVE
"Napakahusay, salamat seller!",5,POSITIVE
Perfect! Fast shipping pa!,5,POSITIVE
Solid! Highly satisfied!,5,POSITIVE
Amazing! Will order again!,5,POSITIVE
"Impressive, 5 stars!",4,POSITIVE
"Pwede na rin, fair enough.",3,NEUTRAL
Ganda ng quality! Excellent!,4,POSITIVE
It's okay.,3,NEUTRAL
manipis lang tela pero okey lang dahil 12pesos ko naman nakuha.pang bahay lang pwede mo pa doblehin yung tahi sa makina para medyo matibay. okey din mga design iba2. thanks seller,4,POSITIVE
It's excellent hopefully magtagal sya.. super recommended sya sa mga laptop users na katulad ko na matagal na ginagamit,5,POSITIVE
"Ang ganda, best purchase!",4,POSITIVE
Good quality pero may defective functions,3,NEUTRAL
"Poor quality, disappointed.",2,NEGATIVE
"Maganda talaga, 5 stars!",5,POSITIVE
"Awful quality, very bad.",1,NEGATIVE
"Disappointing, low quality.",1,NEGATIVE
"Maganda talaga, 5 stars!",4,POSITIVE
"Pangit ang quality, bad purchase.",1,NEGATIVE
Disappointing talaga! Pangit!,1,NEGATIVE
Ganda ng quality! Excellent!,5,POSITIVE
