Review Text,Rating,Sentiment
Satisfactory naman ang cleanser. as expected,3,NEUTRAL
Broken ang shorts pagdating! worst purchase,1,NEGATIVE
Grabe ang ganda ng cap! good value for money,4,POSITIVE
Average lang ang order. okay for the price,3,NEUTRAL
Nagsisi ako sa order! not recommended,1,NEGATIVE
Perfect size ng cap! exceeded expectations,4,POSITIVE
Hindi masyadong special ang blush. meets basic needs,3,NEUTRAL
Nagsisi ako sa wallet! not recommended,1,NEGATIVE
Excellent ang lipstick! very satisfied customer,5,POSITIVE
Nothing special sa cap. decent enough,3,NEUTRAL
Broken ang lipstick pagdating! never again,1,NEGATIVE
Top notch ang quality ng shampoo! 5 stars,5,POSITIVE
Standard lang ang quality ng jacket. meets basic needs,3,NEUTRAL
Sayang pera sa earrings! worst purchase,1,NEGATIVE
Wonderful ang pants! 5 stars,4,POSITIVE
Fair enough ang belt. standard item,3,NEUTRAL
Waste of money ang item! waste of money,2,NEGATIVE
Excellent ang bracelet! perfect quality,4,POSITIVE
Decent naman ang blush. it's fine,3,NEUTRAL
Defective ang tablet! very disappointed,1,NEGATIVE
Best quality ang speaker! exactly as described,5,POSITIVE
Average lang ang jacket. standard item,3,NEUTRAL
Fake yata ang lipstick! false advertising,1,NEGATIVE
Wonderful ang makeup! better than expected,5,POSITIVE
Decent naman ang cap. it works,3,NEUTRAL
Poor quality ng mirror! seller didn't respond,1,NEGATIVE
Amazing quality ng mask! best purchase,4,POSITIVE
May konting issue pero okay pa rin ang order. average experience,3,NEUTRAL
Delayed delivery ng soap! cheaply made,1,NEGATIVE
Top notch ang quality ng cleanser! better than expected,5,POSITIVE
Nothing special sa trimmer. it's fine,3,NEUTRAL
Hindi sulit ang scrub! don't buy,2,NEGATIVE
Wonderful ang charger! very happy,5,POSITIVE
Average lang ang sandals. no complaints,3,NEUTRAL
Defective ang necklace! missing parts,1,NEGATIVE
Love it sobra ang powder! highly recommended,5,POSITIVE
Acceptable ang foundation. average experience,3,NEUTRAL
Not worth it ang serum! waste of money,1,NEGATIVE
Top notch ang quality ng powder! highly recommended,5,POSITIVE
Pwede na ang powerbank. moderate satisfaction,3,NEUTRAL
Horrible experience sa makeup! wrong item sent,1,NEGATIVE
Wonderful ang scissors! 5 stars,5,POSITIVE
Standard lang ang quality ng dress. no complaints,3,NEUTRAL
Bad quality ang order! very disappointed,2,NEGATIVE
Sobrang satisfied sa eyeshadow! no regrets,5,POSITIVE
May konting issue pero okay pa rin ang product. average experience,3,NEUTRAL
Damaged ang cleanser! poor quality,1,NEGATIVE
Grabe ang ganda ng tablet! highly recommended,5,POSITIVE
Normal lang ang charger. decent enough,3,NEUTRAL
Not worth it ang comb! false advertising,1,NEGATIVE
Perfect size ng bag! very satisfied customer,4,POSITIVE
Satisfactory naman ang keyboard. as expected,3,NEUTRAL
Very disappointing ang tablet! not as described,2,NEGATIVE
Love it sobra ang keyboard! seller is great,5,POSITIVE
Tolerable ang toy. tolerable,3,NEUTRAL
Waste of money ang mask! waste of money,1,NEGATIVE
Love it sobra ang dress! very satisfied customer,5,POSITIVE
Satisfactory naman ang makeup. as expected,3,NEUTRAL
Defective ang camera! missing parts,2,NEGATIVE
Very nice ang brush! impressive,4,POSITIVE
Standard lang ang quality ng necklace. no issues so far,3,NEUTRAL
Hindi sulit ang shorts! defective item,2,NEGATIVE
Very good quality ng mouse! thank you so much,4,POSITIVE
May konting issue pero okay pa rin ang pants. it's alright,3,NEUTRAL
Defective ang charger! not recommended,2,NEGATIVE
Very nice ang bag! very happy,5,POSITIVE
Standard lang ang quality ng shorts. moderate satisfaction,3,NEUTRAL
Terrible ang blush! waste of money,2,NEGATIVE
Sobrang happy ko sa tablet! very happy,4,POSITIVE
Decent naman ang toner. could be better,3,NEUTRAL
Wrong item ang package! regret buying,2,NEGATIVE
Love it sobra ang perfume! highly recommended,5,POSITIVE
Basta basta lang ang earrings. does the job,3,NEUTRAL
Bad quality ang shampoo! defective item,1,NEGATIVE
Very nice ang soap! better than expected,5,POSITIVE
Satisfactory naman ang brush. tolerable,3,NEUTRAL
Broken ang cleanser pagdating! don't buy,2,NEGATIVE
Ang ganda ng slippers! perfect quality,5,POSITIVE
Nothing special sa powder. it works,3,NEUTRAL
Bad quality ang powder! poor quality,2,NEGATIVE
Wonderful ang shoes! amazing service,5,POSITIVE
Tolerable ang mouse. no issues so far,3,NEUTRAL
Hindi sulit ang lotion! damaged on arrival,2,NEGATIVE
Very nice ang jacket! love it so much,4,POSITIVE
May konting issue pero okay pa rin ang charger. does the job,3,NEUTRAL
Not worth it ang brush! very disappointed,2,NEGATIVE
Perfect size ng bag! seller is great,5,POSITIVE
Average performance ng mirror. it's fine,3,NEUTRAL
Fake yata ang phone case! wrong item sent,2,NEGATIVE
Amazing quality ng shampoo! good value for money,5,POSITIVE
Hindi masyadong special ang item. it's fine,3,NEUTRAL
Broken ang watch pagdating! poor quality,2,NEGATIVE
Fast delivery and maganda ang scissors! very satisfied customer,5,POSITIVE
Medyo okay ang watch. standard item,3,NEUTRAL
Sobrang disappointed ako sa wallet! worst purchase,1,NEGATIVE
Excellent ang shorts! perfect quality,5,POSITIVE
Basta basta lang ang mouse. it's fine,3,NEUTRAL
Terrible ang necklace! poor quality,2,NEGATIVE
Amazing quality ng package! exactly as described,4,POSITIVE
Satisfactory naman ang charger. passable,3,NEUTRAL
Hindi sulit ang foundation! seller didn't respond,1,NEGATIVE
Best quality ang cap! thank you so much,5,POSITIVE
Plain lang ang delivery. tolerable,3,NEUTRAL
Sobrang pangit ng scrub! waste of money,1,NEGATIVE
Amazing quality ng product! best purchase,5,POSITIVE
Plain lang ang keyboard. it's fine,3,NEUTRAL
Fake yata ang toy! worst purchase,1,NEGATIVE
Wonderful ang purchase! no regrets,5,POSITIVE
May konting issue pero okay pa rin ang toner. moderate satisfaction,3,NEUTRAL
Not worth it ang camera! broke immediately,2,NEGATIVE
Super sulit ang foundation! thank you so much,5,POSITIVE
Hindi masyadong special ang belt. it's alright,3,NEUTRAL
Terrible ang watch! wrong item sent,1,NEGATIVE
Amazing quality ng comb! impressive,4,POSITIVE
Decent naman ang book. could be better,3,NEUTRAL
Broken ang item pagdating! cheaply made,1,NEGATIVE
Amazing quality ng package! definitely worth it,5,POSITIVE
Pwede na ang camera. okay for the price,3,NEUTRAL
Bad quality ang bag! don't buy,1,NEGATIVE
Ang tibay ng cleanser! definitely worth it,5,POSITIVE
May konting issue pero okay pa rin ang sandals. it's alright,3,NEUTRAL
Not worth it ang scissors! damaged on arrival,1,NEGATIVE
Ang tibay ng bracelet! exactly as described,5,POSITIVE
Not bad naman ang lipstick. it's fine,3,NEUTRAL
Horrible experience sa serum! not as described,1,NEGATIVE
Love it sobra ang pants! impressive,4,POSITIVE
Acceptable ang book. as expected,3,NEUTRAL
Damaged ang mouse! awful experience,1,NEGATIVE
Best quality ang camera! no regrets,4,POSITIVE
Hindi masyadong special ang dress. average experience,3,NEUTRAL
Delayed delivery ng lotion! damaged on arrival,2,NEGATIVE
Ang ganda ng item! highly recommended,5,POSITIVE
Standard lang ang quality ng makeup. fair enough,3,NEUTRAL
Wrong item ang foundation! damaged on arrival,1,NEGATIVE
Very nice ang soap! highly recommended,5,POSITIVE
Tolerable ang cleanser. decent enough,3,NEUTRAL
Sobrang pangit ng brush! very disappointed,2,NEGATIVE
Worth it talaga ang serum! thank you so much,5,POSITIVE
Plain lang ang purchase. it's alright,3,NEUTRAL
Waste of money ang book! total disaster,1,NEGATIVE
Very nice ang lipstick! very happy,5,POSITIVE
Nothing special sa scrub. acceptable quality,3,NEUTRAL
Fake yata ang headphones! not recommended,2,NEGATIVE
Great purchase ang mask! exactly as described,5,POSITIVE
Average performance ng wallet. it works,3,NEUTRAL
Bad quality ang monitor! very disappointed,2,NEGATIVE
Excellent ang cleanser! seller is great,5,POSITIVE
Acceptable ang mouse. tolerable,3,NEUTRAL
Sobrang disappointed ako sa monitor! false advertising,1,NEGATIVE
Very good quality ng trimmer! perfect quality,5,POSITIVE
Moderate quality ang makeup. standard item,3,NEUTRAL
Cheaply made ang book! regret buying,2,NEGATIVE
Grabe ang ganda ng sandals! seller is great,5,POSITIVE
May konting issue pero okay pa rin ang mirror. it's alright,3,NEUTRAL
Hindi sulit ang moisturizer! don't buy,1,NEGATIVE
Grabe ang ganda ng package! very satisfied customer,4,POSITIVE
Medyo okay ang comb. could be better,3,NEUTRAL
Horrible experience sa moisturizer! missing parts,1,NEGATIVE
Great purchase ang watch! amazing service,5,POSITIVE
Plain lang ang wallet. moderate satisfaction,3,NEUTRAL
Wrong item ang speaker! wrong item sent,1,NEGATIVE
Very nice ang mouse! better than expected,4,POSITIVE
Nothing special sa phone case. as expected,3,NEUTRAL
Hindi sulit ang shoes! defective item,2,NEGATIVE
Very good quality ng bag! best purchase,5,POSITIVE
Okay lang naman ang watch. passable,3,NEUTRAL
Awful ang moisturizer! total disaster,2,NEGATIVE
Ang ganda ng blush! exactly as described,5,POSITIVE
Average performance ng monitor. it works,3,NEUTRAL
Sobrang disappointed ako sa scissors! slow delivery,1,NEGATIVE
Sobrang happy ko sa mirror! best purchase,4,POSITIVE
Tolerable ang shoes. does the job,3,NEUTRAL
Cheaply made ang phone case! damaged on arrival,1,NEGATIVE
Super satisfied ako sa perfume! better than expected,5,POSITIVE
Acceptable ang shirt. neither good nor bad,3,NEUTRAL
Wrong item ang perfume! cheaply made,1,NEGATIVE
Grabe ang ganda ng toner! fast shipping,5,POSITIVE
Not bad naman ang watch. moderate satisfaction,3,NEUTRAL
Very disappointing ang wallet! waste of money,2,NEGATIVE
Great purchase ang shampoo! thank you so much,5,POSITIVE
Average lang ang item. nothing extraordinary,3,NEUTRAL
Cheaply made ang sunscreen! poor quality,2,NEGATIVE
Top notch ang quality ng trimmer! good value for money,4,POSITIVE
Decent naman ang trimmer. it's fine,3,NEUTRAL
Sobrang disappointed ako sa comb! cheaply made,2,NEGATIVE
Super satisfied ako sa watch! seller is great,5,POSITIVE
Standard lang ang quality ng serum. no complaints,3,NEUTRAL
Awful ang jacket! not recommended,2,NEGATIVE
Top notch ang quality ng order! seller is great,4,POSITIVE
Moderate quality ang trimmer. as expected,3,NEUTRAL
Hindi sulit ang powder! awful experience,2,NEGATIVE
Highly recommended ang mouse! impressive,5,POSITIVE
Moderate quality ang item. standard item,3,NEUTRAL
Sayang pera sa order! wrong item sent,2,NEGATIVE
Highly recommended ang makeup! very happy,5,POSITIVE
Basta basta lang ang cap. decent enough,3,NEUTRAL
Broken ang phone case pagdating! never again,2,NEGATIVE
Top notch ang quality ng toy! better than expected,5,POSITIVE
Average lang ang foundation. standard item,3,NEUTRAL
Fake yata ang book! regret buying,1,NEGATIVE
Grabe ang ganda ng perfume! will buy again,4,POSITIVE
Average performance ng shorts. passable,3,NEUTRAL
Very disappointing ang keyboard! not recommended,1,NEGATIVE
Ang ganda ng sunscreen! best purchase,5,POSITIVE
Pwede na ang order. no issues so far,3,NEUTRAL
Fake yata ang eyeshadow! poor quality,2,NEGATIVE
Super sulit ang foundation! very satisfied customer,5,POSITIVE
Fair enough ang soap. no issues so far,3,NEUTRAL
Hindi sulit ang purchase! damaged on arrival,1,NEGATIVE
Ang ganda ng toner! very happy,4,POSITIVE
Hindi masyadong special ang shampoo. it's fine,3,NEUTRAL
Poor quality ng item! never again,2,NEGATIVE
Excellent ang lotion! good value for money,5,POSITIVE
Satisfactory naman ang eyeshadow. it's fine,3,NEUTRAL
Sayang pera sa watch! broke immediately,1,NEGATIVE
Great purchase ang headphones! highly recommended,5,POSITIVE
Tolerable ang jacket. it works,3,NEUTRAL
Sayang pera sa trimmer! cheaply made,1,NEGATIVE
Worth it talaga ang toner! amazing service,5,POSITIVE
Moderate quality ang soap. as expected,3,NEUTRAL
Nagsisi ako sa headphones! very disappointed,1,NEGATIVE
Top notch ang quality ng camera! seller is great,5,POSITIVE
May konting issue pero okay pa rin ang mask. nothing extraordinary,3,NEUTRAL
Fake yata ang purchase! regret buying,2,NEGATIVE
Super sulit ang brush! perfect quality,5,POSITIVE
Not bad naman ang blush. does the job,3,NEUTRAL
Waste of money ang keyboard! damaged on arrival,1,NEGATIVE
Top notch ang quality ng bag! seller is great,4,POSITIVE
Acceptable ang scissors. no complaints,3,NEUTRAL
Very disappointing ang cleanser! waste of money,2,NEGATIVE
Sobrang satisfied sa serum! perfect quality,5,POSITIVE
Hindi masyadong special ang soap. it works,3,NEUTRAL
Terrible ang necklace! not as described,2,NEGATIVE
Great purchase ang powder! best purchase,5,POSITIVE
Not bad naman ang jacket. meets basic needs,3,NEUTRAL
Hindi sulit ang trimmer! very disappointed,2,NEGATIVE
Fast delivery and maganda ang shirt! better than expected,4,POSITIVE
Normal lang ang purchase. decent enough,3,NEUTRAL
Sayang pera sa shorts! slow delivery,2,NEGATIVE
Sobrang happy ko sa mouse! fast shipping,4,POSITIVE
Not bad naman ang serum. average experience,3,NEUTRAL
Defective ang lotion! worst purchase,2,NEGATIVE
Perfect size ng scissors! seller is great,4,POSITIVE
Plain lang ang toner. moderate satisfaction,3,NEUTRAL
Very disappointing ang slippers! don't buy,2,NEGATIVE
Amazing quality ng delivery! amazing service,5,POSITIVE
Normal lang ang powder. as expected,3,NEUTRAL
Sobrang disappointed ako sa book! awful experience,2,NEGATIVE
Wonderful ang lipstick! definitely worth it,5,POSITIVE
Medyo okay ang package. no complaints,3,NEUTRAL
Horrible experience sa scissors! waste of money,2,NEGATIVE
Grabe ang ganda ng eyeshadow! very happy,4,POSITIVE
Medyo okay ang cap. it's alright,3,NEUTRAL
Very disappointing ang mirror! awful experience,1,NEGATIVE
Sobrang satisfied sa order! exactly as described,5,POSITIVE
Medyo okay ang sandals. nothing extraordinary,3,NEUTRAL
Broken ang delivery pagdating! slow delivery,2,NEGATIVE
Ang tibay ng delivery! very happy,5,POSITIVE
Pwede na ang makeup. okay for the price,3,NEUTRAL
Damaged ang product! defective item,1,NEGATIVE
Great purchase ang toner! will buy again,5,POSITIVE
Pwede na ang shorts. moderate satisfaction,3,NEUTRAL
Delayed delivery ng pants! don't buy,2,NEGATIVE
Highly recommended ang lipstick! exceeded expectations,5,POSITIVE
May konting issue pero okay pa rin ang makeup. could be better,3,NEUTRAL
Wrong item ang shampoo! total disaster,1,NEGATIVE
Very good quality ng phone case! thank you so much,5,POSITIVE
Standard lang ang quality ng cleanser. acceptable quality,3,NEUTRAL
Cheaply made ang monitor! not recommended,1,NEGATIVE
Super satisfied ako sa purchase! definitely worth it,5,POSITIVE
Average performance ng scissors. no complaints,3,NEUTRAL
Broken ang shoes pagdating! worst purchase,2,NEGATIVE
Sobrang satisfied sa trimmer! fast shipping,5,POSITIVE
Average performance ng item. decent enough,3,NEUTRAL
Bad quality ang slippers! not as described,1,NEGATIVE
Perfect size ng camera! impressive,4,POSITIVE
Nothing special sa bag. standard item,3,NEUTRAL
Broken ang soap pagdating! awful experience,2,NEGATIVE
Sobrang satisfied sa watch! amazing service,5,POSITIVE
Average performance ng blush. tolerable,3,NEUTRAL
Nagsisi ako sa speaker! don't buy,2,NEGATIVE
Top notch ang quality ng lipstick! highly recommended,5,POSITIVE
Average performance ng tablet. decent enough,3,NEUTRAL
Awful ang scrub! awful experience,1,NEGATIVE
Sobrang happy ko sa bag! very happy,5,POSITIVE
Nothing special sa toy. acceptable quality,3,NEUTRAL
Defective ang order! never again,2,NEGATIVE
Very nice ang watch! exactly as described,4,POSITIVE
Decent naman ang powder. no complaints,3,NEUTRAL
Terrible ang pants! worst purchase,1,NEGATIVE
Worth it talaga ang mouse! amazing service,5,POSITIVE
Hindi masyadong special ang camera. standard item,3,NEUTRAL
Fake yata ang powerbank! missing parts,1,NEGATIVE
Super sulit ang dress! highly recommended,5,POSITIVE
Fair enough ang shampoo. moderate satisfaction,3,NEUTRAL
Delayed delivery ng keyboard! false advertising,2,NEGATIVE
Super satisfied ako sa perfume! very satisfied customer,5,POSITIVE
Moderate quality ang shampoo. it's fine,3,NEUTRAL
Delayed delivery ng watch! awful experience,1,NEGATIVE
Wonderful ang jacket! fast shipping,5,POSITIVE
May konting issue pero okay pa rin ang phone case. meets basic needs,3,NEUTRAL
Sayang pera sa eyeshadow! awful experience,2,NEGATIVE
Top notch ang quality ng product! seller is great,4,POSITIVE
Nothing special sa order. it's alright,3,NEUTRAL
Cheaply made ang cleanser! total disaster,2,NEGATIVE
Perfect size ng order! highly recommended,5,POSITIVE
May konting issue pero okay pa rin ang powder. it's alright,3,NEUTRAL
Cheaply made ang serum! seller didn't respond,2,NEGATIVE
Excellent ang sandals! top quality,4,POSITIVE
Medyo okay ang lotion. standard item,3,NEUTRAL
Very disappointing ang jacket! slow delivery,2,NEGATIVE
Super satisfied ako sa necklace! love it so much,5,POSITIVE
Average performance ng trimmer. tolerable,3,NEUTRAL
Terrible ang mirror! seller didn't respond,2,NEGATIVE
Ang tibay ng product! best purchase,5,POSITIVE
Plain lang ang necklace. could be better,3,NEUTRAL
Delayed delivery ng jacket! awful experience,1,NEGATIVE
Grabe ang ganda ng lipstick! best purchase,5,POSITIVE
Average lang ang package. neither good nor bad,3,NEUTRAL
Sayang pera sa belt! very disappointed,1,NEGATIVE
Great purchase ang bracelet! exactly as described,5,POSITIVE
Pwede na ang sunscreen. could be better,3,NEUTRAL
Broken ang sunscreen pagdating! worst purchase,1,NEGATIVE
Wonderful ang scissors! no regrets,4,POSITIVE
Nothing special sa toner. it works,3,NEUTRAL
Broken ang earrings pagdating! poor quality,1,NEGATIVE
Top notch ang quality ng brush! good value for money,4,POSITIVE
Nothing special sa mouse. does the job,3,NEUTRAL
Nagsisi ako sa scissors! poor quality,1,NEGATIVE
Ang ganda ng belt! top quality,5,POSITIVE
Plain lang ang item. acceptable quality,3,NEUTRAL
Broken ang delivery pagdating! poor quality,1,NEGATIVE
Great purchase ang blush! will buy again,4,POSITIVE
Not bad naman ang jacket. neither good nor bad,3,NEUTRAL
Sobrang pangit ng purchase! slow delivery,2,NEGATIVE
Wonderful ang mask! love it so much,4,POSITIVE
Moderate quality ang purchase. no issues so far,3,NEUTRAL
Cheaply made ang soap! worst purchase,2,NEGATIVE
Highly recommended ang eyeshadow! love it so much,5,POSITIVE
Pwede na ang order. neither good nor bad,3,NEUTRAL
Horrible experience sa dress! slow delivery,1,NEGATIVE
Amazing quality ng purchase! definitely worth it,5,POSITIVE
Moderate quality ang speaker. no complaints,3,NEUTRAL
Defective ang scrub! missing parts,2,NEGATIVE
Ang ganda ng dress! no regrets,4,POSITIVE
Acceptable ang watch. it's fine,3,NEUTRAL
Bad quality ang makeup! not recommended,1,NEGATIVE
Sobrang satisfied sa charger! top quality,5,POSITIVE
Medyo okay ang monitor. could be better,3,NEUTRAL
Wrong item ang moisturizer! regret buying,2,NEGATIVE
Very good quality ng purchase! impressive,5,POSITIVE
Standard lang ang quality ng lipstick. it's alright,3,NEUTRAL
Nagsisi ako sa shorts! never again,1,NEGATIVE
Perfect size ng shirt! no regrets,5,POSITIVE
Plain lang ang soap. tolerable,3,NEUTRAL
Wrong item ang camera! very disappointed,1,NEGATIVE
Best quality ang soap! impressive,4,POSITIVE
Moderate quality ang watch. neither good nor bad,3,NEUTRAL
Sobrang pangit ng eyeshadow! false advertising,2,NEGATIVE
Best quality ang sunscreen! exactly as described,4,POSITIVE
Average performance ng mask. moderate satisfaction,3,NEUTRAL
Not worth it ang sunscreen! very disappointed,1,NEGATIVE
Worth it talaga ang dress! definitely worth it,5,POSITIVE
Okay lang naman ang cap. fair enough,3,NEUTRAL
Bad quality ang sunscreen! broke immediately,1,NEGATIVE
Ang tibay ng cleanser! will buy again,5,POSITIVE
Average performance ng foundation. it works,3,NEUTRAL
Very disappointing ang earrings! not as described,2,NEGATIVE
Excellent ang perfume! definitely worth it,5,POSITIVE
Normal lang ang mouse. as expected,3,NEUTRAL
Delayed delivery ng perfume! regret buying,2,NEGATIVE
Very good quality ng makeup! better than expected,5,POSITIVE
Moderate quality ang headphones. meets basic needs,3,NEUTRAL
Waste of money ang perfume! broke immediately,2,NEGATIVE
Excellent ang foundation! very satisfied customer,4,POSITIVE
Hindi masyadong special ang jacket. decent enough,3,NEUTRAL
Delayed delivery ng book! total disaster,2,NEGATIVE
Ang ganda ng camera! impressive,5,POSITIVE
So-so lang ang camera. it's fine,3,NEUTRAL
Not worth it ang toner! false advertising,2,NEGATIVE
Very good quality ng delivery! fast shipping,5,POSITIVE
Medyo okay ang toner. meets basic needs,3,NEUTRAL
Awful ang scissors! false advertising,1,NEGATIVE
Great purchase ang bracelet! seller is great,5,POSITIVE
Acceptable ang foundation. it's alright,3,NEUTRAL
Delayed delivery ng item! never again,1,NEGATIVE
Sobrang satisfied sa slippers! top quality,5,POSITIVE
Medyo okay ang belt. could be better,3,NEUTRAL
Very disappointing ang powder! total disaster,2,NEGATIVE
Perfect size ng serum! no regrets,5,POSITIVE
Fair enough ang mask. meets basic needs,3,NEUTRAL
Cheaply made ang wallet! slow delivery,2,NEGATIVE
Highly recommended ang powder! exactly as described,5,POSITIVE
Not bad naman ang pants. acceptable quality,3,NEUTRAL
Hindi sulit ang shirt! cheaply made,1,NEGATIVE
Love it sobra ang shampoo! 5 stars,5,POSITIVE
Acceptable ang blush. nothing extraordinary,3,NEUTRAL
Sobrang disappointed ako sa delivery! seller didn't respond,1,NEGATIVE
Best quality ang scissors! will buy again,5,POSITIVE
Decent naman ang toy. okay for the price,3,NEUTRAL
Hindi sulit ang perfume! seller didn't respond,1,NEGATIVE
Great purchase ang perfume! perfect quality,5,POSITIVE
Satisfactory naman ang lipstick. no issues so far,3,NEUTRAL
Horrible experience sa sunscreen! wrong item sent,2,NEGATIVE
Fast delivery and maganda ang necklace! impressive,4,POSITIVE
Not bad naman ang bracelet. meets basic needs,3,NEUTRAL
Not worth it ang brush! defective item,2,NEGATIVE
Highly recommended ang toner! perfect quality,5,POSITIVE
Not bad naman ang pants. average experience,3,NEUTRAL
Wrong item ang product! not as described,1,NEGATIVE
Worth it talaga ang necklace! love it so much,5,POSITIVE
So-so lang ang keyboard. tolerable,3,NEUTRAL
Damaged ang perfume! cheaply made,2,NEGATIVE
Very nice ang moisturizer! highly recommended,5,POSITIVE
May konting issue pero okay pa rin ang bag. tolerable,3,NEUTRAL
Terrible ang mirror! never again,1,NEGATIVE
Very nice ang shampoo! thank you so much,4,POSITIVE
Acceptable ang toner. nothing extraordinary,3,NEUTRAL
Awful ang shirt! missing parts,1,NEGATIVE
Highly recommended ang trimmer! very happy,5,POSITIVE
Tolerable ang eyeshadow. it works,3,NEUTRAL
Damaged ang product! cheaply made,1,NEGATIVE
Top notch ang quality ng trimmer! fast shipping,4,POSITIVE
Pwede na ang comb. average experience,3,NEUTRAL
Sayang pera sa toner! waste of money,1,NEGATIVE
Top notch ang quality ng necklace! thank you so much,5,POSITIVE
Moderate quality ang pants. no complaints,3,NEUTRAL
Nagsisi ako sa powder! slow delivery,1,NEGATIVE
Very nice ang shirt! best purchase,4,POSITIVE
Acceptable ang scrub. acceptable quality,3,NEUTRAL
Wrong item ang charger! total disaster,2,NEGATIVE
Very good quality ng foundation! very happy,4,POSITIVE
Average performance ng charger. passable,3,NEUTRAL
Fake yata ang phone case! regret buying,2,NEGATIVE
Very good quality ng blush! exceeded expectations,5,POSITIVE
Decent naman ang wallet. fair enough,3,NEUTRAL
Nagsisi ako sa book! very disappointed,1,NEGATIVE
Highly recommended ang necklace! highly recommended,5,POSITIVE
Not bad naman ang speaker. it's alright,3,NEUTRAL
Terrible ang keyboard! missing parts,2,NEGATIVE
Sobrang satisfied sa lotion! amazing service,4,POSITIVE
Medyo okay ang mouse. fair enough,3,NEUTRAL
Damaged ang package! seller didn't respond,1,NEGATIVE
Worth it talaga ang necklace! highly recommended,5,POSITIVE
Tolerable ang scrub. it's alright,3,NEUTRAL
Hindi sulit ang earrings! seller didn't respond,2,NEGATIVE
Top notch ang quality ng shoes! impressive,5,POSITIVE
Fair enough ang wallet. moderate satisfaction,3,NEUTRAL
Sayang pera sa shirt! not recommended,1,NEGATIVE
Best quality ang eyeshadow! love it so much,4,POSITIVE
Pwede na ang trimmer. tolerable,3,NEUTRAL
Horrible experience sa toy! slow delivery,2,NEGATIVE
Ang ganda ng blush! very satisfied customer,5,POSITIVE
Satisfactory naman ang camera. fair enough,3,NEUTRAL
Defective ang product! poor quality,1,NEGATIVE
Great purchase ang phone case! exceeded expectations,5,POSITIVE
Okay lang naman ang brush. tolerable,3,NEUTRAL
Delayed delivery ng scrub! missing parts,1,NEGATIVE
Wonderful ang item! will buy again,5,POSITIVE
Not bad naman ang foundation. acceptable quality,3,NEUTRAL
Sayang pera sa brush! never again,2,NEGATIVE
Great purchase ang wallet! very satisfied customer,5,POSITIVE
May konting issue pero okay pa rin ang product. no issues so far,3,NEUTRAL
Hindi sulit ang cap! never again,1,NEGATIVE
Highly recommended ang sunscreen! definitely worth it,5,POSITIVE
Basta basta lang ang comb. fair enough,3,NEUTRAL
Awful ang jacket! very disappointed,1,NEGATIVE
Sobrang satisfied sa delivery! very satisfied customer,5,POSITIVE
So-so lang ang makeup. as expected,3,NEUTRAL
Fake yata ang keyboard! never again,2,NEGATIVE
Very good quality ng belt! very happy,4,POSITIVE
Not bad naman ang lipstick. meets basic needs,3,NEUTRAL
Horrible experience sa moisturizer! never again,2,NEGATIVE
Love it sobra ang shoes! thank you so much,5,POSITIVE
May konting issue pero okay pa rin ang scissors. fair enough,3,NEUTRAL
Terrible ang book! total disaster,2,NEGATIVE
Fast delivery and maganda ang cap! best purchase,5,POSITIVE
Decent naman ang phone case. it's alright,3,NEUTRAL
Waste of money ang book! waste of money,1,NEGATIVE
Highly recommended ang scissors! love it so much,5,POSITIVE
Average performance ng shampoo. moderate satisfaction,3,NEUTRAL
Sayang pera sa mouse! waste of money,2,NEGATIVE
Ang tibay ng necklace! exactly as described,5,POSITIVE
Moderate quality ang monitor. moderate satisfaction,3,NEUTRAL
Very disappointing ang comb! very disappointed,1,NEGATIVE
Amazing quality ng watch! thank you so much,5,POSITIVE
Nothing special sa sandals. okay for the price,3,NEUTRAL
Very disappointing ang shorts! slow delivery,2,NEGATIVE
Very nice ang shirt! exactly as described,5,POSITIVE
Average performance ng soap. fair enough,3,NEUTRAL
Very disappointing ang toy! missing parts,2,NEGATIVE
Very good quality ng shampoo! top quality,4,POSITIVE
May konting issue pero okay pa rin ang item. as expected,3,NEUTRAL
Fake yata ang monitor! wrong item sent,1,NEGATIVE
Super satisfied ako sa lipstick! very satisfied customer,5,POSITIVE
Fair enough ang lipstick. does the job,3,NEUTRAL
Sobrang pangit ng watch! never again,1,NEGATIVE
Sobrang satisfied sa delivery! love it so much,5,POSITIVE
Satisfactory naman ang package. meets basic needs,3,NEUTRAL
Nagsisi ako sa laptop! seller didn't respond,2,NEGATIVE
Best quality ang purchase! highly recommended,4,POSITIVE
Moderate quality ang mouse. fair enough,3,NEUTRAL
Broken ang jacket pagdating! false advertising,1,NEGATIVE
Super satisfied ako sa lipstick! best purchase,5,POSITIVE
So-so lang ang scissors. no issues so far,3,NEUTRAL
Poor quality ng scissors! worst purchase,1,NEGATIVE
Great purchase ang tablet! seller is great,5,POSITIVE
So-so lang ang earrings. nothing extraordinary,3,NEUTRAL
Terrible ang powerbank! defective item,2,NEGATIVE
Highly recommended ang bag! definitely worth it,5,POSITIVE
Moderate quality ang scissors. tolerable,3,NEUTRAL
Very disappointing ang lotion! wrong item sent,1,NEGATIVE
Very good quality ng mouse! very happy,4,POSITIVE
Nothing special sa comb. no complaints,3,NEUTRAL
Horrible experience sa cleanser! waste of money,1,NEGATIVE
Sobrang satisfied sa lotion! exceeded expectations,5,POSITIVE
Nothing special sa soap. no complaints,3,NEUTRAL
Not worth it ang toner! seller didn't respond,1,NEGATIVE
